frame_num,time_sec,time_min,x,y,width,height,area,detection
91,3.036366666666667,0.050606111111111116,,,,,,False
92,3.069733333333333,0.05116222222222222,,,,,,False
93,3.1031,0.05171833333333333,,,,,,False
94,3.1364666666666667,0.05227444444444444,,,,,,False
95,3.1698333333333335,0.05283055555555556,,,,,,False
96,3.2032000000000003,0.05338666666666667,,,,,,False
97,3.2365666666666666,0.05394277777777778,,,,,,False
98,3.2699333333333334,0.05449888888888889,,,,,,False
99,3.3033,0.055055,,,,,,False
100,3.336666666666667,0.05561111111111112,,,,,,False
101,3.370033333333333,0.05616722222222222,,,,,,False
102,3.4034,0.056723333333333334,,,,,,False
103,3.4367666666666667,0.057279444444444445,,,,,,False
104,3.4701333333333335,0.05783555555555556,,,,,,False
105,3.5035000000000003,0.05839166666666667,,,,,,False
106,3.5368666666666666,0.05894777777777778,,,,,,False
107,3.5702333333333334,0.05950388888888889,,,,,,False
108,3.6036,0.06006,,,,,,False
109,3.636966666666667,0.060616111111111114,,,,,,False
110,3.6703333333333332,0.06117222222222222,,,,,,False
111,3.7037,0.061728333333333336,,,,,,False
112,3.7370666666666668,0.06228444444444445,,,,,,False
113,3.7704333333333335,0.06284055555555555,,,,,,False
114,3.8038,0.06339666666666667,,,,,,False
115,3.8371666666666666,0.06395277777777778,,,,,,False
116,3.8705333333333334,0.0645088888888889,,,,,,False
117,3.9039,0.065065,,,,,,False
118,3.937266666666667,0.06562111111111112,,,,,,False
119,3.9706333333333332,0.06617722222222222,,,,,,False
120,4.0040000000000004,0.06673333333333334,,,,,,False
121,4.037366666666666,0.06728944444444444,,,,,,False
